,location,date,population,total_cases,total_deaths
1906,Africa,2022-01-18,1426736614.0,10603445.0,234967.0
1907,Africa,2022-01-19,1426736614.0,10672205.0,235315.0
1908,Africa,2022-01-20,1426736614.0,10714808.0,235697.0
1909,Africa,2022-01-21,1426736614.0,10752448.0,236066.0
1910,Africa,2022-01-22,1426736614.0,10788184.0,236450.0
1911,Africa,2022-01-23,1426736614.0,10818839.0,236775.0
1912,Africa,2022-01-24,1426736614.0,10843899.0,237095.0
1913,Africa,2022-01-25,1426736614.0,10914232.0,237437.0
1914,Africa,2022-01-26,1426736614.0,10947560.0,237825.0
1915,Africa,2022-01-27,1426736614.0,10980692.0,238134.0
1916,Africa,2022-01-28,1426736614.0,11013576.0,238502.0
1917,Africa,2022-01-29,1426736614.0,11044186.0,238873.0
1918,Africa,2022-01-30,1426736614.0,11068159.0,239191.0
1919,Africa,2022-01-31,1426736614.0,11091510.0,239486.0
1920,Africa,2022-02-01,1426736614.0,11112286.0,239805.0
1921,Africa,2022-02-02,1426736614.0,11184749.0,240339.0
1922,Africa,2022-02-03,1426736614.0,11210088.0,240717.0
1923,Africa,2022-02-04,1426736614.0,11234574.0,241095.0
1924,Africa,2022-02-05,1426736614.0,11257863.0,241520.0
1925,Africa,2022-02-06,1426736614.0,11275129.0,241801.0
1926,Africa,2022-02-07,1426736614.0,11292154.0,242043.0
1927,Africa,2022-02-08,1426736614.0,11307226.0,242515.0
1928,Africa,2022-02-09,1426736614.0,11357665.0,243103.0
1929,Africa,2022-02-10,1426736614.0,11376851.0,243539.0
1930,Africa,2022-02-11,1426736614.0,11396309.0,243961.0
1931,Africa,2022-02-12,1426736614.0,11415251.0,244330.0
1932,Africa,2022-02-13,1426736614.0,11427961.0,244689.0
1933,Africa,2022-02-14,1426736614.0,11441882.0,244881.0
1934,Africa,2022-02-15,1426736614.0,11455488.0,245291.0
1935,Africa,2022-02-16,1426736614.0,11493837.0,245745.0
1936,Africa,2022-02-17,1426736614.0,11511139.0,246002.0
1937,Africa,2022-02-18,1426736614.0,11531246.0,246646.0
1938,Africa,2022-02-19,1426736614.0,11543206.0,247108.0
1939,Africa,2022-02-20,1426736614.0,11551004.0,247521.0
1940,Africa,2022-02-21,1426736614.0,11568058.0,247878.0
1941,Africa,2022-02-22,1426736614.0,11595670.0,248293.0
1942,Africa,2022-02-23,1426736614.0,11646806.0,248470.0
1943,Africa,2022-02-24,1426736614.0,11660535.0,248721.0
1944,Africa,2022-02-25,1426736614.0,11672337.0,248873.0
1945,Africa,2022-02-26,1426736614.0,11681365.0,249077.0
1946,Africa,2022-02-27,1426736614.0,11689631.0,249222.0
1947,Africa,2022-02-28,1426736614.0,11698667.0,249416.0
1948,Africa,2022-03-01,1426736614.0,11715737.0,249714.0
1949,Africa,2022-03-02,1426736614.0,11723709.0,249831.0
1950,Africa,2022-03-03,1426736614.0,11732865.0,249953.0
1951,Africa,2022-03-04,1426736614.0,11741711.0,251014.0
1952,Africa,2022-03-05,1426736614.0,11750877.0,251102.0
1953,Africa,2022-03-06,1426736614.0,11758210.0,251177.0
1954,Africa,2022-03-07,1426736614.0,11764105.0,251281.0
1955,Africa,2022-03-08,1426736614.0,11788577.0,251425.0
1956,Africa,2022-03-09,1426736614.0,11795635.0,251511.0
1957,Africa,2022-03-10,1426736614.0,11802508.0,251604.0
1958,Africa,2022-03-11,1426736614.0,11810659.0,251673.0
1959,Africa,2022-03-12,1426736614.0,11824053.0,251744.0
1960,Africa,2022-03-13,1426736614.0,11828414.0,251769.0
1961,Africa,2022-03-14,1426736614.0,11831996.0,251822.0
1962,Africa,2022-03-15,1426736614.0,11844059.0,251853.0
1963,Africa,2022-03-16,1426736614.0,11849172.0,251872.0
1964,Africa,2022-03-17,1426736614.0,11853987.0,251952.0
1965,Africa,2022-03-18,1426736614.0,11858413.0,252028.0
1966,Africa,2022-03-19,1426736614.0,11862100.0,252078.0
1967,Africa,2022-03-20,1426736614.0,11865223.0,252099.0
1968,Africa,2022-03-21,1426736614.0,11873273.0,252230.0
1969,Africa,2022-03-22,1426736614.0,11875802.0,252248.0
1970,Africa,2022-03-23,1426736614.0,11891356.0,252377.0
1971,Africa,2022-03-24,1426736614.0,11894945.0,252397.0
1972,Africa,2022-03-25,1426736614.0,11899185.0,252439.0
1973,Africa,2022-03-26,1426736614.0,11902592.0,252459.0
1974,Africa,2022-03-27,1426736614.0,11905418.0,252493.0
1975,Africa,2022-03-28,1426736614.0,11912070.0,252563.0
1976,Africa,2022-03-29,1426736614.0,11923973.0,252583.0
1977,Africa,2022-03-30,1426736614.0,11929107.0,252755.0
1978,Africa,2022-03-31,1426736614.0,11932269.0,252803.0
1979,Africa,2022-04-01,1426736614.0,11935750.0,252826.0
1980,Africa,2022-04-02,1426736614.0,11938824.0,252847.0
1981,Africa,2022-04-03,1426736614.0,11941218.0,252863.0
1982,Africa,2022-04-04,1426736614.0,11946835.0,252942.0
1983,Africa,2022-04-05,1426736614.0,11961214.0,253080.0
1984,Africa,2022-04-06,1426736614.0,11964075.0,253099.0
1985,Africa,2022-04-07,1426736614.0,11967477.0,253106.0
1986,Africa,2022-04-08,1426736614.0,11970018.0,253115.0
1987,Africa,2022-04-09,1426736614.0,11972256.0,253129.0
1988,Africa,2022-04-10,1426736614.0,11974359.0,253157.0
1989,Africa,2022-04-11,1426736614.0,11978769.0,253212.0
1990,Africa,2022-04-12,1426736614.0,11980449.0,253221.0
1991,Africa,2022-04-13,1426736614.0,11996478.0,253337.0
1992,Africa,2022-04-14,1426736614.0,11998929.0,253354.0
1993,Africa,2022-04-15,1426736614.0,12002060.0,253363.0
1994,Africa,2022-04-16,1426736614.0,12004778.0,253372.0
1995,Africa,2022-04-17,1426736614.0,12006565.0,253380.0
1996,Africa,2022-04-18,1426736614.0,12008010.0,253386.0
1997,Africa,2022-04-19,1426736614.0,12010152.0,253467.0
1998,Africa,2022-04-20,1426736614.0,12013237.0,253508.0
1999,Africa,2022-04-21,1426736614.0,12016846.0,253528.0
2000,Africa,2022-04-22,1426736614.0,12036297.0,253612.0
2001,Africa,2022-04-23,1426736614.0,12041874.0,253624.0
2002,Africa,2022-04-24,1426736614.0,12046575.0,253642.0
2003,Africa,2022-04-25,1426736614.0,12050844.0,253653.0
2004,Africa,2022-04-26,1426736614.0,12054219.0,253734.0
2005,Africa,2022-04-27,1426736614.0,12073533.0,253775.0
2006,Africa,2022-04-28,1426736614.0,12080985.0,253783.0
2007,Africa,2022-04-29,1426736614.0,12082176.0,253785.0
2008,Africa,2022-04-30,1426736614.0,12092137.0,253795.0
2009,Africa,2022-05-01,1426736614.0,12099335.0,253800.0
2010,Africa,2022-05-02,1426736614.0,12104343.0,253836.0
2011,Africa,2022-05-03,1426736614.0,12118327.0,253850.0
2012,Africa,2022-05-04,1426736614.0,12122682.0,253857.0
2013,Africa,2022-05-05,1426736614.0,12139741.0,253973.0
2014,Africa,2022-05-06,1426736614.0,12140675.0,253975.0
2015,Africa,2022-05-07,1426736614.0,12151922.0,254057.0
2016,Africa,2022-05-08,1426736614.0,12161240.0,254070.0
2017,Africa,2022-05-09,1426736614.0,12167649.0,254111.0
2018,Africa,2022-05-10,1426736614.0,12180075.0,254142.0
2019,Africa,2022-05-11,1426736614.0,12188596.0,254173.0
2020,Africa,2022-05-12,1426736614.0,12199680.0,254224.0
2021,Africa,2022-05-13,1426736614.0,12209623.0,254247.0
2022,Africa,2022-05-14,1426736614.0,12219182.0,254362.0
2023,Africa,2022-05-15,1426736614.0,12228463.0,254375.0
2024,Africa,2022-05-16,1426736614.0,12239604.0,254409.0
2025,Africa,2022-05-17,1426736614.0,12243709.0,254431.0
2026,Africa,2022-05-18,1426736614.0,12250812.0,254530.0
2027,Africa,2022-05-19,1426736614.0,12260712.0,254588.0
2028,Africa,2022-05-20,1426736614.0,12269284.0,254624.0
2029,Africa,2022-05-21,1426736614.0,12277395.0,254645.0
2030,Africa,2022-05-22,1426736614.0,12283749.0,254666.0
2031,Africa,2022-05-23,1426736614.0,12288096.0,254692.0
2032,Africa,2022-05-24,1426736614.0,12294398.0,254721.0
2033,Africa,2022-05-25,1426736614.0,12300708.0,254779.0
2034,Africa,2022-05-26,1426736614.0,12307533.0,254822.0
2035,Africa,2022-05-27,1426736614.0,12312768.0,254873.0
2036,Africa,2022-05-28,1426736614.0,12317716.0,254913.0
2037,Africa,2022-05-29,1426736614.0,12323026.0,254929.0
2038,Africa,2022-05-30,1426736614.0,12326320.0,254951.0
2039,Africa,2022-05-31,1426736614.0,12328566.0,254974.0
2040,Africa,2022-06-01,1426736614.0,12336006.0,255025.0
2041,Africa,2022-06-02,1426736614.0,12344411.0,255068.0
2042,Africa,2022-06-03,1426736614.0,12349955.0,255105.0
2043,Africa,2022-06-04,1426736614.0,12354164.0,255147.0
2044,Africa,2022-06-05,1426736614.0,12358204.0,255187.0
2045,Africa,2022-06-06,1426736614.0,12361088.0,255203.0
2046,Africa,2022-06-07,1426736614.0,12363245.0,255238.0
2047,Africa,2022-06-08,1426736614.0,12373391.0,255316.0
2048,Africa,2022-06-09,1426736614.0,12379206.0,255348.0
2049,Africa,2022-06-10,1426736614.0,12384275.0,255382.0
2050,Africa,2022-06-11,1426736614.0,12389543.0,255405.0
2051,Africa,2022-06-12,1426736614.0,12393200.0,255418.0
2052,Africa,2022-06-13,1426736614.0,12398593.0,255433.0
2053,Africa,2022-06-14,1426736614.0,12401678.0,255464.0
2054,Africa,2022-06-15,1426736614.0,12408026.0,255532.0
2055,Africa,2022-06-16,1426736614.0,12414015.0,255567.0
2056,Africa,2022-06-17,1426736614.0,12420503.0,255583.0
2057,Africa,2022-06-18,1426736614.0,12426083.0,255595.0
2058,Africa,2022-06-19,1426736614.0,12439205.0,255650.0
2059,Africa,2022-06-20,1426736614.0,12443750.0,255686.0
2060,Africa,2022-06-21,1426736614.0,12447934.0,255720.0
2061,Africa,2022-06-22,1426736614.0,12456934.0,255765.0
2062,Africa,2022-06-23,1426736614.0,12463858.0,255837.0
2063,Africa,2022-06-24,1426736614.0,12471233.0,255858.0
2064,Africa,2022-06-25,1426736614.0,12479731.0,255892.0
2065,Africa,2022-06-26,1426736614.0,12487832.0,255916.0
2066,Africa,2022-06-27,1426736614.0,12492737.0,255936.0
2067,Africa,2022-06-28,1426736614.0,12496881.0,255949.0
2068,Africa,2022-06-29,1426736614.0,12508925.0,256002.0
2069,Africa,2022-06-30,1426736614.0,12516664.0,256045.0
2070,Africa,2022-07-01,1426736614.0,12523875.0,256065.0
2071,Africa,2022-07-02,1426736614.0,12530869.0,256081.0
2072,Africa,2022-07-03,1426736614.0,12536040.0,256093.0
2073,Africa,2022-07-04,1426736614.0,12539682.0,256107.0
2074,Africa,2022-07-05,1426736614.0,12543504.0,256151.0
2075,Africa,2022-07-06,1426736614.0,12563586.0,256240.0
2076,Africa,2022-07-07,1426736614.0,12572265.0,256266.0
2077,Africa,2022-07-08,1426736614.0,12577477.0,256308.0
2078,Africa,2022-07-09,1426736614.0,12583161.0,256321.0
2079,Africa,2022-07-10,1426736614.0,12589287.0,256341.0
2080,Africa,2022-07-11,1426736614.0,12592659.0,256372.0
2081,Africa,2022-07-12,1426736614.0,12595461.0,256391.0
2082,Africa,2022-07-13,1426736614.0,12618998.0,256489.0
2083,Africa,2022-07-14,1426736614.0,12623729.0,256514.0
2084,Africa,2022-07-15,1426736614.0,12631669.0,256528.0
2085,Africa,2022-07-16,1426736614.0,12637245.0,256541.0
2086,Africa,2022-07-17,1426736614.0,12640174.0,256549.0
2087,Africa,2022-07-18,1426736614.0,12644076.0,256589.0
2088,Africa,2022-07-19,1426736614.0,12674258.0,256741.0
2089,Africa,2022-07-20,1426736614.0,12678526.0,256759.0
2090,Africa,2022-07-21,1426736614.0,12686344.0,256777.0
2091,Africa,2022-07-22,1426736614.0,12689629.0,256788.0
2092,Africa,2022-07-23,1426736614.0,12692507.0,256800.0
2093,Africa,2022-07-24,1426736614.0,12696566.0,256811.0
2094,Africa,2022-07-25,1426736614.0,12699556.0,256850.0
2095,Africa,2022-07-26,1426736614.0,12703020.0,256867.0
2096,Africa,2022-07-27,1426736614.0,12727110.0,256999.0
2097,Africa,2022-07-28,1426736614.0,12729736.0,257009.0
2098,Africa,2022-07-29,1426736614.0,12733504.0,257024.0
2099,Africa,2022-07-30,1426736614.0,12736255.0,257040.0
2100,Africa,2022-07-31,1426736614.0,12738928.0,257044.0
2101,Africa,2022-08-01,1426736614.0,12740783.0,257063.0
2102,Africa,2022-08-02,1426736614.0,12743784.0,257066.0
2103,Africa,2022-08-03,1426736614.0,12751754.0,257137.0
2104,Africa,2022-08-04,1426736614.0,12760279.0,257154.0
2105,Africa,2022-08-05,1426736614.0,12761896.0,257167.0
2106,Africa,2022-08-06,1426736614.0,12764250.0,257175.0
2107,Africa,2022-08-07,1426736614.0,12767017.0,257185.0
2108,Africa,2022-08-08,1426736614.0,12768866.0,257195.0
2109,Africa,2022-08-09,1426736614.0,12770070.0,257199.0
2110,Africa,2022-08-10,1426736614.0,12771330.0,257203.0
2111,Africa,2022-08-11,1426736614.0,12778261.0,257259.0
2112,Africa,2022-08-12,1426736614.0,12784501.0,257276.0
2113,Africa,2022-08-13,1426736614.0,12786695.0,257282.0
2114,Africa,2022-08-14,1426736614.0,12789235.0,257292.0
2115,Africa,2022-08-15,1426736614.0,12791092.0,257304.0
2116,Africa,2022-08-16,1426736614.0,12792156.0,257306.0
2117,Africa,2022-08-17,1426736614.0,12795307.0,257427.0
2118,Africa,2022-08-18,1426736614.0,12802785.0,257449.0
2119,Africa,2022-08-19,1426736614.0,12803972.0,257454.0
2120,Africa,2022-08-20,1426736614.0,12805829.0,257458.0
2121,Africa,2022-08-21,1426736614.0,12806894.0,257462.0
2122,Africa,2022-08-22,1426736614.0,12808059.0,257476.0
2123,Africa,2022-08-23,1426736614.0,12809398.0,257478.0
2124,Africa,2022-08-24,1426736614.0,12811366.0,257511.0
2125,Africa,2022-08-25,1426736614.0,12814021.0,257533.0
2126,Africa,2022-08-26,1426736614.0,12821056.0,257541.0
2127,Africa,2022-08-27,1426736614.0,12822643.0,257551.0
2128,Africa,2022-08-28,1426736614.0,12823467.0,257551.0
2129,Africa,2022-08-29,1426736614.0,12824831.0,257561.0
2130,Africa,2022-08-30,1426736614.0,12826225.0,257562.0
2131,Africa,2022-08-31,1426736614.0,12827631.0,257571.0
2132,Africa,2022-09-01,1426736614.0,12829063.0,257600.0
2133,Africa,2022-09-02,1426736614.0,12837065.0,257616.0
2134,Africa,2022-09-03,1426736614.0,12838251.0,257618.0
2135,Africa,2022-09-04,1426736614.0,12838733.0,257619.0
2136,Africa,2022-09-05,1426736614.0,12840078.0,257642.0
2137,Africa,2022-09-06,1426736614.0,12841613.0,257648.0
2138,Africa,2022-09-07,1426736614.0,12842135.0,257649.0
2139,Africa,2022-09-08,1426736614.0,12847829.0,257690.0
2140,Africa,2022-09-09,1426736614.0,12849282.0,257691.0
2141,Africa,2022-09-10,1426736614.0,12850028.0,257693.0
2142,Africa,2022-09-11,1426736614.0,12851182.0,257694.0
2143,Africa,2022-09-12,1426736614.0,12852559.0,257715.0
2144,Africa,2022-09-13,1426736614.0,12853837.0,257716.0
2145,Africa,2022-09-14,1426736614.0,12854967.0,257722.0
2146,Africa,2022-09-15,1426736614.0,12858557.0,257751.0
2147,Africa,2022-09-16,1426736614.0,12859311.0,257753.0
2148,Africa,2022-09-17,1426736614.0,12860147.0,257756.0
2149,Africa,2022-09-18,1426736614.0,12861074.0,257761.0
2150,Africa,2022-09-19,1426736614.0,12861756.0,257769.0
2151,Africa,2022-09-20,1426736614.0,12862998.0,257769.0
2152,Africa,2022-09-21,1426736614.0,12863514.0,257773.0
2153,Africa,2022-09-22,1426736614.0,12865689.0,257803.0
2154,Africa,2022-09-23,1426736614.0,12867740.0,257804.0
2155,Africa,2022-09-24,1426736614.0,12868410.0,257805.0
2156,Africa,2022-09-25,1426736614.0,12868665.0,257805.0
2157,Africa,2022-09-26,1426736614.0,12869586.0,257808.0
2158,Africa,2022-09-27,1426736614.0,12870251.0,257809.0
2159,Africa,2022-09-28,1426736614.0,12871583.0,257817.0
2160,Africa,2022-09-29,1426736614.0,12873789.0,257824.0
2161,Africa,2022-09-30,1426736614.0,12874913.0,257845.0
2162,Africa,2022-10-01,1426736614.0,12875331.0,257846.0
2163,Africa,2022-10-02,1426736614.0,12875774.0,257846.0
2164,Africa,2022-10-03,1426736614.0,12876498.0,257851.0
2165,Africa,2022-10-04,1426736614.0,12876874.0,257853.0
2166,Africa,2022-10-05,1426736614.0,12878000.0,257860.0
2167,Africa,2022-10-06,1426736614.0,12879194.0,257876.0
2168,Africa,2022-10-07,1426736614.0,12880155.0,257879.0
2169,Africa,2022-10-08,1426736614.0,12881208.0,257879.0
2170,Africa,2022-10-09,1426736614.0,12881845.0,257880.0
2171,Africa,2022-10-10,1426736614.0,12883384.0,257882.0
2172,Africa,2022-10-11,1426736614.0,12884314.0,257883.0
2173,Africa,2022-10-12,1426736614.0,12885157.0,257885.0
2174,Africa,2022-10-13,1426736614.0,12889208.0,257938.0
2175,Africa,2022-10-14,1426736614.0,12890345.0,257940.0
2176,Africa,2022-10-15,1426736614.0,12891444.0,257941.0
2177,Africa,2022-10-16,1426736614.0,12892187.0,257942.0
2178,Africa,2022-10-17,1426736614.0,12893593.0,257951.0
2179,Africa,2022-10-18,1426736614.0,12894368.0,257952.0
2180,Africa,2022-10-19,1426736614.0,12895238.0,257958.0
2181,Africa,2022-10-20,1426736614.0,12896470.0,257970.0
2182,Africa,2022-10-21,1426736614.0,12897543.0,257975.0
2183,Africa,2022-10-22,1426736614.0,12898869.0,257976.0
2184,Africa,2022-10-23,1426736614.0,12899197.0,257976.0
2185,Africa,2022-10-24,1426736614.0,12900427.0,257980.0
2186,Africa,2022-10-25,1426736614.0,12901547.0,257980.0
2187,Africa,2022-10-26,1426736614.0,12902572.0,257987.0
2188,Africa,2022-10-27,1426736614.0,12903424.0,258042.0
2189,Africa,2022-10-28,1426736614.0,12904520.0,258043.0
2190,Africa,2022-10-29,1426736614.0,12905414.0,258043.0
2191,Africa,2022-10-30,1426736614.0,12905929.0,258043.0
2192,Africa,2022-10-31,1426736614.0,12907568.0,258045.0
2193,Africa,2022-11-01,1426736614.0,12910045.0,258048.0
2194,Africa,2022-11-02,1426736614.0,12910817.0,258049.0
2195,Africa,2022-11-03,1426736614.0,12912134.0,258102.0
2196,Africa,2022-11-04,1426736614.0,12913188.0,258102.0
2197,Africa,2022-11-05,1426736614.0,12914182.0,258105.0
2198,Africa,2022-11-06,1426736614.0,12914909.0,258105.0
2199,Africa,2022-11-07,1426736614.0,12916337.0,258112.0
2200,Africa,2022-11-08,1426736614.0,12918178.0,258121.0
2201,Africa,2022-11-09,1426736614.0,12919431.0,258125.0
2202,Africa,2022-11-10,1426736614.0,12921569.0,258137.0
2203,Africa,2022-11-11,1426736614.0,12923041.0,258138.0
2204,Africa,2022-11-12,1426736614.0,12924742.0,258138.0
2205,Africa,2022-11-13,1426736614.0,12926314.0,258140.0
2206,Africa,2022-11-14,1426736614.0,12927887.0,258149.0
2207,Africa,2022-11-15,1426736614.0,12930025.0,258149.0
2208,Africa,2022-11-16,1426736614.0,12932313.0,258154.0
2209,Africa,2022-11-17,1426736614.0,12934291.0,258186.0
2210,Africa,2022-11-18,1426736614.0,12936426.0,258191.0
2211,Africa,2022-11-19,1426736614.0,12938253.0,258193.0
2212,Africa,2022-11-20,1426736614.0,12939601.0,258194.0
2213,Africa,2022-11-21,1426736614.0,12940898.0,258204.0
2214,Africa,2022-11-22,1426736614.0,12943095.0,258210.0
2215,Africa,2022-11-23,1426736614.0,12944647.0,258211.0
2216,Africa,2022-11-24,1426736614.0,12946627.0,258211.0
2217,Africa,2022-11-25,1426736614.0,12949649.0,258244.0
2218,Africa,2022-11-26,1426736614.0,12951058.0,258246.0
2219,Africa,2022-11-27,1426736614.0,12953414.0,258250.0
2220,Africa,2022-11-28,1426736614.0,12955243.0,258257.0
2221,Africa,2022-11-29,1426736614.0,12956424.0,258258.0
2222,Africa,2022-11-30,1426736614.0,12957393.0,258258.0
2223,Africa,2022-12-01,1426736614.0,12957801.0,258295.0
2224,Africa,2022-12-02,1426736614.0,12960966.0,258297.0
2225,Africa,2022-12-03,1426736614.0,12962177.0,258298.0
2226,Africa,2022-12-04,1426736614.0,12965447.0,258300.0
2227,Africa,2022-12-05,1426736614.0,12967172.0,258316.0
2228,Africa,2022-12-06,1426736614.0,12967989.0,258316.0
2229,Africa,2022-12-07,1426736614.0,12968869.0,258318.0
2230,Africa,2022-12-08,1426736614.0,12969586.0,258406.0
2231,Africa,2022-12-09,1426736614.0,12971840.0,258409.0
2232,Africa,2022-12-10,1426736614.0,12973038.0,258411.0
2233,Africa,2022-12-11,1426736614.0,12974097.0,258413.0
2234,Africa,2022-12-12,1426736614.0,12977608.0,258421.0
2235,Africa,2022-12-13,1426736614.0,12978213.0,258425.0
2236,Africa,2022-12-14,1426736614.0,12979019.0,258429.0
2237,Africa,2022-12-15,1426736614.0,12981432.0,258448.0
2238,Africa,2022-12-16,1426736614.0,12982193.0,258449.0
2239,Africa,2022-12-17,1426736614.0,12983253.0,258453.0
2240,Africa,2022-12-18,1426736614.0,12984050.0,258453.0
2241,Africa,2022-12-19,1426736614.0,12986615.0,258466.0
2242,Africa,2022-12-20,1426736614.0,12987056.0,258469.0
2243,Africa,2022-12-21,1426736614.0,12987821.0,258479.0
2244,Africa,2022-12-22,1426736614.0,12988377.0,258480.0
2245,Africa,2022-12-23,1426736614.0,12990883.0,258482.0
2246,Africa,2022-12-24,1426736614.0,12991553.0,258484.0
2247,Africa,2022-12-25,1426736614.0,12994421.0,258487.0
2248,Africa,2022-12-26,1426736614.0,12995108.0,258491.0
2249,Africa,2022-12-27,1426736614.0,12995530.0,258492.0
2250,Africa,2022-12-28,1426736614.0,12996117.0,258497.0
2251,Africa,2022-12-29,1426736614.0,12997042.0,258499.0
2252,Africa,2022-12-30,1426736614.0,12999431.0,258501.0
2253,Africa,2022-12-31,1426736614.0,12999907.0,258504.0
2254,Africa,2023-01-01,1426736614.0,13001367.0,258510.0
2255,Africa,2023-01-02,1426736614.0,13002760.0,258514.0
2256,Africa,2023-01-03,1426736614.0,13003023.0,258515.0
2257,Africa,2023-01-04,1426736614.0,13003486.0,258519.0
2258,Africa,2023-01-05,1426736614.0,13003942.0,258521.0
2259,Africa,2023-01-06,1426736614.0,13006471.0,258526.0
2260,Africa,2023-01-07,1426736614.0,13007142.0,258527.0
2261,Africa,2023-01-08,1426736614.0,13008733.0,258528.0
2262,Africa,2023-01-09,1426736614.0,13010499.0,258535.0
2263,Africa,2023-01-10,1426736614.0,13010732.0,258537.0
2264,Africa,2023-01-11,1426736614.0,13011132.0,258540.0
2265,Africa,2023-01-12,1426736614.0,13011381.0,258540.0
2266,Africa,2023-01-13,1426736614.0,13013792.0,258553.0
2267,Africa,2023-01-14,1426736614.0,13014115.0,258553.0
2268,Africa,2023-01-15,1426736614.0,13016182.0,258555.0
2269,Africa,2023-01-16,1426736614.0,13018471.0,258565.0
2270,Africa,2023-01-17,1426736614.0,13019240.0,258573.0
2271,Africa,2023-01-18,1426736614.0,13022594.0,258583.0
2272,Africa,2023-01-19,1426736614.0,13023601.0,258583.0
2273,Africa,2023-01-20,1426736614.0,13025525.0,258604.0
2274,Africa,2023-01-21,1426736614.0,13026232.0,258609.0
2275,Africa,2023-01-22,1426736614.0,13027206.0,258618.0
2276,Africa,2023-01-23,1426736614.0,13029507.0,258626.0
2277,Africa,2023-01-24,1426736614.0,13030679.0,258628.0
2278,Africa,2023-01-25,1426736614.0,13030949.0,258641.0
2279,Africa,2023-01-26,1426736614.0,13031780.0,258643.0
2280,Africa,2023-01-27,1426736614.0,13032106.0,258643.0
2281,Africa,2023-01-28,1426736614.0,13033408.0,258646.0
