,location,date,total_cases,people_fully_vaccinated,population,total_deaths
289558,World,2021-12-03,264415150.0,3491458727.0,7975105024.0,5258496.0
289559,World,2021-12-04,265101288.0,3504765141.0,7975105024.0,5266133.0
289560,World,2021-12-05,265732583.0,3514613926.0,7975105024.0,5275427.0
289561,World,2021-12-06,266208144.0,3523686104.0,7975105024.0,5281122.0
289562,World,2021-12-07,266662090.0,3533543517.0,7975105024.0,5287454.0
289563,World,2021-12-08,267399128.0,3547330057.0,7975105024.0,5294915.0
289564,World,2021-12-09,268099919.0,3563353242.0,7975105024.0,5303039.0
289565,World,2021-12-10,268775602.0,3608595217.0,7975105024.0,5311118.0
289566,World,2021-12-11,269439760.0,3625084368.0,7975105024.0,5318275.0
289567,World,2021-12-12,270049336.0,3637620858.0,7975105024.0,5325152.0
289568,World,2021-12-13,270533367.0,3646065023.0,7975105024.0,5330488.0
289569,World,2021-12-14,270986870.0,3659318240.0,7975105024.0,5336521.0
289570,World,2021-12-15,271758568.0,3670818066.0,7975105024.0,5343732.0
289571,World,2021-12-16,272489575.0,3678278452.0,7975105024.0,5351547.0
289572,World,2021-12-17,273267430.0,3714847539.0,7975105024.0,5359499.0
289573,World,2021-12-18,274015518.0,3723992034.0,7975105024.0,5365991.0
289574,World,2021-12-19,274700326.0,3739555026.0,7975105024.0,5372550.0
289575,World,2021-12-20,275238679.0,3754328208.0,7975105024.0,5377437.0
289576,World,2021-12-21,275778567.0,3765091095.0,7975105024.0,5383393.0
289577,World,2021-12-22,276710871.0,3772108698.0,7975105024.0,5390625.0
289578,World,2021-12-23,277648755.0,3781389013.0,7975105024.0,5398433.0
289579,World,2021-12-24,278666339.0,3791327367.0,7975105024.0,5405736.0
289580,World,2021-12-25,279708029.0,3809416708.0,7975105024.0,5413780.0
289581,World,2021-12-26,280627131.0,3815365122.0,7975105024.0,5419065.0
289582,World,2021-12-27,281216871.0,3822040499.0,7975105024.0,5423478.0
289583,World,2021-12-28,282032046.0,3842767261.0,7975105024.0,5428495.0
289584,World,2021-12-29,283600599.0,3853924589.0,7975105024.0,5435831.0
289585,World,2021-12-30,285240064.0,3874644786.0,7975105024.0,5443704.0
289586,World,2021-12-31,287108780.0,3885432267.0,7975105024.0,5450689.0
289587,World,2022-01-01,289094667.0,3893056823.0,7975105024.0,5456975.0
289588,World,2022-01-02,290764095.0,3896535743.0,7975105024.0,5461921.0
289589,World,2022-01-03,291901324.0,3904372234.0,7975105024.0,5466221.0
289590,World,2022-01-04,293340054.0,3914095591.0,7975105024.0,5471038.0
289591,World,2022-01-05,295984049.0,3920789527.0,7975105024.0,5478508.0
289592,World,2022-01-06,298771721.0,3934075316.0,7975105024.0,5486725.0
289593,World,2022-01-07,301489439.0,3945499652.0,7975105024.0,5493654.0
289594,World,2022-01-08,304119811.0,3949888915.0,7975105024.0,5500596.0
289595,World,2022-01-09,306881387.0,3959085670.0,7975105024.0,5507479.0
289596,World,2022-01-10,309105335.0,3981308709.0,7975105024.0,5512416.0
289597,World,2022-01-11,311134698.0,3991693686.0,7975105024.0,5518555.0
289598,World,2022-01-12,314707181.0,3999424443.0,7975105024.0,5526655.0
289599,World,2022-01-13,317937006.0,4012922516.0,7975105024.0,5536117.0
289600,World,2022-01-14,321178647.0,4022717310.0,7975105024.0,5544255.0
289601,World,2022-01-15,324416973.0,4030899715.0,7975105024.0,5551989.0
289602,World,2022-01-16,327582594.0,4039266798.0,7975105024.0,5559839.0
289603,World,2022-01-17,330066423.0,4047498039.0,7975105024.0,5566678.0
289604,World,2022-01-18,332302524.0,4052546826.0,7975105024.0,5573451.0
289605,World,2022-01-19,336055264.0,4066861772.0,7975105024.0,5581377.0
289606,World,2022-01-20,339837233.0,4075094739.0,7975105024.0,5590500.0
289607,World,2022-01-21,343672385.0,4088275388.0,7975105024.0,5600544.0
289608,World,2022-01-22,347396371.0,4095743292.0,7975105024.0,5609939.0
289609,World,2022-01-23,350892357.0,4101450099.0,7975105024.0,5619684.0
289610,World,2022-01-24,353624868.0,4107042595.0,7975105024.0,5626496.0
289611,World,2022-01-25,356126035.0,4114529569.0,7975105024.0,5634407.0
289612,World,2022-01-26,360184377.0,4121611074.0,7975105024.0,5644522.0
289613,World,2022-01-27,363830457.0,4128459580.0,7975105024.0,5655370.0
289614,World,2022-01-28,367441620.0,4140245891.0,7975105024.0,5666398.0
289615,World,2022-01-29,370955564.0,4145856325.0,7975105024.0,5676957.0
289616,World,2022-01-30,374145524.0,4153507064.0,7975105024.0,5687704.0
289617,World,2022-01-31,376946983.0,4161920168.0,7975105024.0,5696343.0
289618,World,2022-02-01,379205712.0,4170283283.0,7975105024.0,5704946.0
289619,World,2022-02-02,382632410.0,4177908820.0,7975105024.0,5716635.0
289620,World,2022-02-03,385807790.0,4183828969.0,7975105024.0,5729354.0
289621,World,2022-02-04,388833994.0,4194314549.0,7975105024.0,5741559.0
289622,World,2022-02-05,391839762.0,4200770366.0,7975105024.0,5753012.0
289623,World,2022-02-06,394349187.0,4207821191.0,7975105024.0,5763430.0
289624,World,2022-02-07,396417638.0,4212966987.0,7975105024.0,5772679.0
289625,World,2022-02-08,398311080.0,4222153037.0,7975105024.0,5781763.0
289626,World,2022-02-09,401306711.0,4230384462.0,7975105024.0,5794049.0
289627,World,2022-02-10,403947075.0,4237516143.0,7975105024.0,5807152.0
289628,World,2022-02-11,406436144.0,4247872700.0,7975105024.0,5819168.0
289629,World,2022-02-12,408733842.0,4252988905.0,7975105024.0,5830124.0
289630,World,2022-02-13,410675778.0,4262197616.0,7975105024.0,5840694.0
289631,World,2022-02-14,412295643.0,4267451341.0,7975105024.0,5848278.0
289632,World,2022-02-15,413856774.0,4277192527.0,7975105024.0,5856526.0
289633,World,2022-02-16,415954882.0,4282996967.0,7975105024.0,5867440.0
289634,World,2022-02-17,418026707.0,4289666627.0,7975105024.0,5878915.0
289635,World,2022-02-18,420068986.0,4314598224.0,7975105024.0,5890482.0
289636,World,2022-02-19,421944137.0,4323494337.0,7975105024.0,5900766.0
289637,World,2022-02-20,423584483.0,4328196766.0,7975105024.0,5910387.0
289638,World,2022-02-21,424926055.0,4336597963.0,7975105024.0,5917520.0
289639,World,2022-02-22,426264615.0,4343230382.0,7975105024.0,5925057.0
289640,World,2022-02-23,428039692.0,4348464369.0,7975105024.0,5933048.0
289641,World,2022-02-24,429894590.0,4353466643.0,7975105024.0,5943693.0
289642,World,2022-02-25,431610268.0,4360932205.0,7975105024.0,5953548.0
289643,World,2022-02-26,433215609.0,4365923826.0,7975105024.0,5962879.0
289644,World,2022-02-27,434545095.0,4368440026.0,7975105024.0,5970362.0
289645,World,2022-02-28,435802078.0,4379945675.0,7975105024.0,5977218.0
289646,World,2022-03-01,437009006.0,4382556575.0,7975105024.0,5983663.0
289647,World,2022-03-02,438619021.0,4385093264.0,7975105024.0,5991882.0
289648,World,2022-03-03,440248541.0,4391026562.0,7975105024.0,5999506.0
289649,World,2022-03-04,441960592.0,4395303051.0,7975105024.0,6007993.0
289650,World,2022-03-05,443623277.0,4401957038.0,7975105024.0,6015369.0
289651,World,2022-03-06,445108526.0,4429564811.0,7975105024.0,6022164.0
289652,World,2022-03-07,446417997.0,4433495909.0,7975105024.0,6027403.0
289653,World,2022-03-08,447691447.0,4438868668.0,7975105024.0,6032819.0
289654,World,2022-03-09,449506701.0,4444349966.0,7975105024.0,6039244.0
289655,World,2022-03-10,451395493.0,4450428103.0,7975105024.0,6046358.0
289656,World,2022-03-11,453184696.0,4454738339.0,7975105024.0,6053782.0
289657,World,2022-03-12,454962361.0,4457692535.0,7975105024.0,6059998.0
289658,World,2022-03-13,456793618.0,4464259451.0,7975105024.0,6065911.0
289659,World,2022-03-14,458145766.0,4477007430.0,7975105024.0,6070604.0
289660,World,2022-03-15,459671562.0,4482139627.0,7975105024.0,6075146.0
289661,World,2022-03-16,461765718.0,4485980512.0,7975105024.0,6077093.0
289662,World,2022-03-17,464002126.0,4489561259.0,7975105024.0,6083344.0
289663,World,2022-03-18,466063695.0,4492922887.0,7975105024.0,6089627.0
289664,World,2022-03-19,467829480.0,4494592270.0,7975105024.0,6095001.0
289665,World,2022-03-20,469566497.0,4497390056.0,7975105024.0,6099853.0
289666,World,2022-03-21,470744159.0,4501393203.0,7975105024.0,6103983.0
289667,World,2022-03-22,472093382.0,4505092825.0,7975105024.0,6119245.0
289668,World,2022-03-23,474129870.0,4509517565.0,7975105024.0,6123814.0
289669,World,2022-03-24,475946181.0,4513365545.0,7975105024.0,6128998.0
289670,World,2022-03-25,477665286.0,4515498976.0,7975105024.0,6134378.0
289671,World,2022-03-26,479293710.0,4519270010.0,7975105024.0,6142873.0
289672,World,2022-03-27,480701202.0,4523897019.0,7975105024.0,6146838.0
289673,World,2022-03-28,481691661.0,4531974345.0,7975105024.0,6150013.0
289674,World,2022-03-29,483089036.0,4539811420.0,7975105024.0,6153344.0
289675,World,2022-03-30,484838643.0,4546025235.0,7975105024.0,6157907.0
289676,World,2022-03-31,486384929.0,4564751281.0,7975105024.0,6162285.0
289677,World,2022-04-01,487837766.0,4566553862.0,7975105024.0,6166988.0
289678,World,2022-04-02,489146274.0,4567327790.0,7975105024.0,6170996.0
289679,World,2022-04-03,490204478.0,4571393036.0,7975105024.0,6174443.0
289680,World,2022-04-04,491015974.0,4574722230.0,7975105024.0,6177066.0
289681,World,2022-04-05,491910816.0,4577715119.0,7975105024.0,6180036.0
289682,World,2022-04-06,493236843.0,4580306208.0,7975105024.0,6183378.0
289683,World,2022-04-07,494568225.0,4586270191.0,7975105024.0,6186943.0
289684,World,2022-04-08,495744312.0,4588447319.0,7975105024.0,6191035.0
289685,World,2022-04-09,496801003.0,4591626463.0,7975105024.0,6194431.0
289686,World,2022-04-10,497699934.0,4600248934.0,7975105024.0,6197861.0
289687,World,2022-04-11,498355330.0,4603933577.0,7975105024.0,6200396.0
289688,World,2022-04-12,499114141.0,4607387725.0,7975105024.0,6202864.0
289689,World,2022-04-13,500195692.0,4609066453.0,7975105024.0,6205713.0
289690,World,2022-04-14,501151983.0,4610959220.0,7975105024.0,6209282.0
289691,World,2022-04-15,502008872.0,4611992088.0,7975105024.0,6212425.0
289692,World,2022-04-16,502876195.0,4612492365.0,7975105024.0,6215299.0
289693,World,2022-04-17,503525235.0,4614030944.0,7975105024.0,6217974.0
289694,World,2022-04-18,504014723.0,4619084233.0,7975105024.0,6220017.0
289695,World,2022-04-19,504487388.0,4621655130.0,7975105024.0,6221864.0
289696,World,2022-04-20,505153069.0,4623120386.0,7975105024.0,6224510.0
289697,World,2022-04-21,506091130.0,4625165575.0,7975105024.0,6227303.0
289698,World,2022-04-22,506946136.0,4627398643.0,7975105024.0,6230417.0
289699,World,2022-04-23,507663302.0,4629211374.0,7975105024.0,6233024.0
289700,World,2022-04-24,508276221.0,4632569311.0,7975105024.0,6235399.0
289701,World,2022-04-25,508695390.0,4634324375.0,7975105024.0,6237132.0
289702,World,2022-04-26,509169934.0,4641386391.0,7975105024.0,6240438.0
289703,World,2022-04-27,509871871.0,4646356207.0,7975105024.0,6242608.0
289704,World,2022-04-28,510587524.0,4649262844.0,7975105024.0,6245174.0
289705,World,2022-04-29,511245770.0,4653172556.0,7975105024.0,6247965.0
289706,World,2022-04-30,511816040.0,4655474130.0,7975105024.0,6249954.0
289707,World,2022-05-01,512313473.0,4658518991.0,7975105024.0,6252252.0
289708,World,2022-05-02,512673047.0,4659696392.0,7975105024.0,6253991.0
289709,World,2022-05-03,513046239.0,4661430480.0,7975105024.0,6255578.0
289710,World,2022-05-04,513801118.0,4662439245.0,7975105024.0,6257290.0
289711,World,2022-05-05,514399425.0,4665501873.0,7975105024.0,6259678.0
289712,World,2022-05-06,514974800.0,4667617509.0,7975105024.0,6261888.0
289713,World,2022-05-07,515526811.0,4669798542.0,7975105024.0,6263786.0
289714,World,2022-05-08,516021550.0,4673843211.0,7975105024.0,6265610.0
289715,World,2022-05-09,516437117.0,4675435525.0,7975105024.0,6266961.0
289716,World,2022-05-10,516851200.0,4677849723.0,7975105024.0,6268179.0
289717,World,2022-05-11,517514151.0,4680603456.0,7975105024.0,6269808.0
289718,World,2022-05-12,518167912.0,4683991553.0,7975105024.0,6271786.0
289719,World,2022-05-13,518827279.0,4686035836.0,7975105024.0,6273708.0
289720,World,2022-05-14,519365765.0,4687839626.0,7975105024.0,6275419.0
289721,World,2022-05-15,519955628.0,4691508831.0,7975105024.0,6277028.0
289722,World,2022-05-16,520385552.0,4692373124.0,7975105024.0,6278308.0
289723,World,2022-05-17,520772107.0,4693519625.0,7975105024.0,6279471.0
289724,World,2022-05-18,521428914.0,4695790534.0,7975105024.0,6281098.0
289725,World,2022-05-19,522084477.0,4697364244.0,7975105024.0,6282935.0
289726,World,2022-05-20,522709081.0,4699600390.0,7975105024.0,6284684.0
289727,World,2022-05-21,523264554.0,4701104161.0,7975105024.0,6286051.0
289728,World,2022-05-22,523799712.0,4707080605.0,7975105024.0,6287649.0
289729,World,2022-05-23,524197454.0,4708301965.0,7975105024.0,6288730.0
289730,World,2022-05-24,524543496.0,4711809378.0,7975105024.0,6289865.0
289731,World,2022-05-25,525105792.0,4713272664.0,7975105024.0,6291345.0
289732,World,2022-05-26,525693608.0,4716013427.0,7975105024.0,6293153.0
289733,World,2022-05-27,526217585.0,4717812310.0,7975105024.0,6294945.0
289734,World,2022-05-28,526692302.0,4719344759.0,7975105024.0,6296456.0
289735,World,2022-05-29,527260603.0,4720904948.0,7975105024.0,6298083.0
289736,World,2022-05-30,527617270.0,4722311634.0,7975105024.0,6299185.0
289737,World,2022-05-31,527921890.0,4724102369.0,7975105024.0,6300136.0
289738,World,2022-06-01,528403703.0,4727200626.0,7975105024.0,6301223.0
289739,World,2022-06-02,529004669.0,4727922879.0,7975105024.0,6302738.0
289740,World,2022-06-03,529551252.0,4730282238.0,7975105024.0,6304358.0
289741,World,2022-06-04,530053108.0,4731998279.0,7975105024.0,6305735.0
289742,World,2022-06-05,530547381.0,4736141019.0,7975105024.0,6307152.0
289743,World,2022-06-06,530881439.0,4736983393.0,7975105024.0,6308029.0
289744,World,2022-06-07,531140165.0,4738532704.0,7975105024.0,6308957.0
289745,World,2022-06-08,531688476.0,4741482073.0,7975105024.0,6310276.0
289746,World,2022-06-09,532362459.0,4743932841.0,7975105024.0,6311995.0
289747,World,2022-06-10,532981860.0,4745589989.0,7975105024.0,6313909.0
289748,World,2022-06-11,533508075.0,4746965891.0,7975105024.0,6315235.0
289749,World,2022-06-12,534040919.0,4748674613.0,7975105024.0,6316688.0
289750,World,2022-06-13,534399776.0,4750086641.0,7975105024.0,6317653.0
289751,World,2022-06-14,534712267.0,4751496283.0,7975105024.0,6318560.0
289752,World,2022-06-15,535389513.0,4753505899.0,7975105024.0,6319824.0
289753,World,2022-06-16,536019247.0,4757223023.0,7975105024.0,6321244.0
289754,World,2022-06-17,536641043.0,4759216571.0,7975105024.0,6322968.0
289755,World,2022-06-18,537232230.0,4761318873.0,7975105024.0,6324862.0
289756,World,2022-06-19,537762752.0,4772767813.0,7975105024.0,6326249.0
289757,World,2022-06-20,538164782.0,4773456518.0,7975105024.0,6327264.0
289758,World,2022-06-21,538541536.0,4775157133.0,7975105024.0,6328358.0
289759,World,2022-06-22,539299176.0,4776898818.0,7975105024.0,6329546.0
289760,World,2022-06-23,540094625.0,4779480121.0,7975105024.0,6331264.0
289761,World,2022-06-24,540844946.0,4781006589.0,7975105024.0,6333009.0
289762,World,2022-06-25,541650479.0,4782337172.0,7975105024.0,6335043.0
289763,World,2022-06-26,542341050.0,4786168157.0,7975105024.0,6336748.0
289764,World,2022-06-27,542832019.0,4788578058.0,7975105024.0,6337872.0
289765,World,2022-06-28,543299293.0,4790192236.0,7975105024.0,6338873.0
289766,World,2022-06-29,544215338.0,4793972927.0,7975105024.0,6340389.0
289767,World,2022-06-30,545128536.0,4795417839.0,7975105024.0,6342236.0
289768,World,2022-07-01,546068135.0,4796633402.0,7975105024.0,6344065.0
289769,World,2022-07-02,547031895.0,4797551760.0,7975105024.0,6346245.0
289770,World,2022-07-03,547886578.0,4803879348.0,7975105024.0,6348049.0
289771,World,2022-07-04,548468880.0,4804571184.0,7975105024.0,6349298.0
289772,World,2022-07-05,549005697.0,4805859820.0,7975105024.0,6350515.0
289773,World,2022-07-06,550087714.0,4806820611.0,7975105024.0,6352012.0
289774,World,2022-07-07,551119739.0,4810479880.0,7975105024.0,6354000.0
289775,World,2022-07-08,552162733.0,4811974711.0,7975105024.0,6356248.0
289776,World,2022-07-09,553263472.0,4812206828.0,7975105024.0,6358562.0
289777,World,2022-07-10,554247398.0,4819067932.0,7975105024.0,6360526.0
289778,World,2022-07-11,554927086.0,4819961103.0,7975105024.0,6362013.0
289779,World,2022-07-12,555542688.0,4821486214.0,7975105024.0,6363496.0
289780,World,2022-07-13,556739972.0,4822818813.0,7975105024.0,6365537.0
289781,World,2022-07-14,557846776.0,4825251466.0,7975105024.0,6367856.0
289782,World,2022-07-15,558917071.0,4826586491.0,7975105024.0,6370337.0
289783,World,2022-07-16,559898685.0,4827155071.0,7975105024.0,6372891.0
289784,World,2022-07-17,561106392.0,4832542475.0,7975105024.0,6375089.0
289785,World,2022-07-18,561988182.0,4833872931.0,7975105024.0,6376951.0
289786,World,2022-07-19,562681377.0,4837035823.0,7975105024.0,6378817.0
289787,World,2022-07-20,563802590.0,4840216108.0,7975105024.0,6381004.0
289788,World,2022-07-21,564897624.0,4841984442.0,7975105024.0,6383758.0
289789,World,2022-07-22,565994347.0,4843537451.0,7975105024.0,6386570.0
289790,World,2022-07-23,567110096.0,4844255517.0,7975105024.0,6389474.0
289791,World,2022-07-24,568406261.0,4847522236.0,7975105024.0,6391622.0
289792,World,2022-07-25,569284992.0,4848286924.0,7975105024.0,6393892.0
289793,World,2022-07-26,570029474.0,4849195033.0,7975105024.0,6395927.0
289794,World,2022-07-27,571144926.0,4851943670.0,7975105024.0,6398374.0
289795,World,2022-07-28,572196690.0,4852722869.0,7975105024.0,6401048.0
289796,World,2022-07-29,573234649.0,4853771903.0,7975105024.0,6403776.0
289797,World,2022-07-30,574274433.0,4854552256.0,7975105024.0,6406883.0
289798,World,2022-07-31,575664736.0,4865880619.0,7975105024.0,6409611.0
289799,World,2022-08-01,576450109.0,4866520867.0,7975105024.0,6411487.0
289800,World,2022-08-02,577133309.0,4867369437.0,7975105024.0,6413369.0
289801,World,2022-08-03,578133886.0,4867740353.0,7975105024.0,6415807.0
289802,World,2022-08-04,579114450.0,4869870122.0,7975105024.0,6418479.0
289803,World,2022-08-05,580480584.0,4871010844.0,7975105024.0,6421243.0
289804,World,2022-08-06,581441434.0,4871665313.0,7975105024.0,6424256.0
289805,World,2022-08-07,582675281.0,4879861349.0,7975105024.0,6426926.0
289806,World,2022-08-08,583384266.0,4881161898.0,7975105024.0,6428988.0
289807,World,2022-08-09,584016692.0,4885379970.0,7975105024.0,6430712.0
289808,World,2022-08-10,584919429.0,4885869532.0,7975105024.0,6433015.0
289809,World,2022-08-11,585821688.0,4886301689.0,7975105024.0,6435901.0
289810,World,2022-08-12,586724403.0,4887217483.0,7975105024.0,6438555.0
289811,World,2022-08-13,587580495.0,4887564416.0,7975105024.0,6441809.0
289812,World,2022-08-14,588456190.0,4894832449.0,7975105024.0,6444563.0
289813,World,2022-08-15,589081020.0,4896898991.0,7975105024.0,6446433.0
289814,World,2022-08-16,589584530.0,4897476757.0,7975105024.0,6447879.0
289815,World,2022-08-17,590388500.0,4898123148.0,7975105024.0,6450180.0
289816,World,2022-08-18,591280193.0,4900134372.0,7975105024.0,6452858.0
289817,World,2022-08-19,592153931.0,4901007265.0,7975105024.0,6455457.0
289818,World,2022-08-20,593018248.0,4901348923.0,7975105024.0,6458307.0
289819,World,2022-08-21,593871328.0,4906515270.0,7975105024.0,6460766.0
289820,World,2022-08-22,594484483.0,4907553621.0,7975105024.0,6462570.0
289821,World,2022-08-23,595078162.0,4908046676.0,7975105024.0,6464120.0
289822,World,2022-08-24,595844483.0,4908553536.0,7975105024.0,6466218.0
289823,World,2022-08-25,596642838.0,4909085274.0,7975105024.0,6468610.0
289824,World,2022-08-26,597418282.0,4909879228.0,7975105024.0,6471185.0
289825,World,2022-08-27,598134803.0,4910296808.0,7975105024.0,6473651.0
289826,World,2022-08-28,598643585.0,4913089680.0,7975105024.0,6475978.0
289827,World,2022-08-29,599326793.0,4914506828.0,7975105024.0,6477775.0
289828,World,2022-08-30,599803300.0,4915261531.0,7975105024.0,6479252.0
289829,World,2022-08-31,600465847.0,4916350020.0,7975105024.0,6481202.0
289830,World,2022-09-01,601136488.0,4917496864.0,7975105024.0,6483485.0
289831,World,2022-09-02,601784224.0,4918169006.0,7975105024.0,6485783.0
289832,World,2022-09-03,602395449.0,4918528647.0,7975105024.0,6488170.0
289833,World,2022-09-04,602949676.0,4924962236.0,7975105024.0,6490120.0
289834,World,2022-09-05,603380135.0,4925290355.0,7975105024.0,6491804.0
289835,World,2022-09-06,603795468.0,4925574637.0,7975105024.0,6493142.0
289836,World,2022-09-07,604298431.0,4928312659.0,7975105024.0,6494565.0
289837,World,2022-09-08,604903044.0,4929088617.0,7975105024.0,6496448.0
289838,World,2022-09-09,605446062.0,4929712372.0,7975105024.0,6498343.0
289839,World,2022-09-10,605863660.0,4929991254.0,7975105024.0,6500403.0
289840,World,2022-09-11,606223063.0,4931279812.0,7975105024.0,6502114.0
289841,World,2022-09-12,606793762.0,4931966250.0,7975105024.0,6503290.0
289842,World,2022-09-13,607157413.0,4933285082.0,7975105024.0,6504352.0
289843,World,2022-09-14,607720109.0,4933670889.0,7975105024.0,6505775.0
289844,World,2022-09-15,608264421.0,4934490797.0,7975105024.0,6507520.0
289845,World,2022-09-16,608799125.0,4934953866.0,7975105024.0,6509448.0
289846,World,2022-09-17,609247084.0,4935305890.0,7975105024.0,6511506.0
289847,World,2022-09-18,609621817.0,4940467710.0,7975105024.0,6512878.0
289848,World,2022-09-19,610139699.0,4940932966.0,7975105024.0,6513984.0
289849,World,2022-09-20,610468456.0,4941285427.0,7975105024.0,6514963.0
289850,World,2022-09-21,610965165.0,4941578018.0,7975105024.0,6516231.0
289851,World,2022-09-22,611407189.0,4942211026.0,7975105024.0,6517812.0
289852,World,2022-09-23,611900426.0,4942604770.0,7975105024.0,6519472.0
289853,World,2022-09-24,612411537.0,4942881132.0,7975105024.0,6521627.0
289854,World,2022-09-25,612802431.0,4947641648.0,7975105024.0,6522859.0
289855,World,2022-09-26,613124751.0,4948153169.0,7975105024.0,6523813.0
289856,World,2022-09-27,613522748.0,4948527118.0,7975105024.0,6525192.0
289857,World,2022-09-28,614096853.0,4949953767.0,7975105024.0,6526407.0
289858,World,2022-09-29,614610760.0,4950499032.0,7975105024.0,6527901.0
289859,World,2022-09-30,615113509.0,4950961556.0,7975105024.0,6530110.0
289860,World,2022-10-01,615669400.0,4951978061.0,7975105024.0,6531883.0
289861,World,2022-10-02,616069743.0,4954554103.0,7975105024.0,6533126.0
289862,World,2022-10-03,616356888.0,4954682296.0,7975105024.0,6534334.0
289863,World,2022-10-04,616616566.0,4955125611.0,7975105024.0,6535596.0
289864,World,2022-10-05,617196315.0,4956374135.0,7975105024.0,6537116.0
289865,World,2022-10-06,617753217.0,4956628679.0,7975105024.0,6538821.0
289866,World,2022-10-07,618296362.0,4958986422.0,7975105024.0,6540868.0
289867,World,2022-10-08,618870866.0,4959114430.0,7975105024.0,6543022.0
289868,World,2022-10-09,619259801.0,4969020657.0,7975105024.0,6544508.0
289869,World,2022-10-10,619559936.0,4969234319.0,7975105024.0,6545420.0
289870,World,2022-10-11,619942965.0,4970403404.0,7975105024.0,6547063.0
289871,World,2022-10-12,620552814.0,4970947319.0,7975105024.0,6548601.0
289872,World,2022-10-13,621077432.0,4971163604.0,7975105024.0,6550307.0
289873,World,2022-10-14,621578172.0,4972322209.0,7975105024.0,6552129.0
289874,World,2022-10-15,622117168.0,4972451038.0,7975105024.0,6554311.0
289875,World,2022-10-16,622494780.0,4976213521.0,7975105024.0,6555614.0
289876,World,2022-10-17,622795293.0,4977162688.0,7975105024.0,6556467.0
289877,World,2022-10-18,623158161.0,4977973862.0,7975105024.0,6558000.0
289878,World,2022-10-19,623698036.0,4978136879.0,7975105024.0,6559813.0
289879,World,2022-10-20,624160120.0,4979316281.0,7975105024.0,6561571.0
289880,World,2022-10-21,624534697.0,4979642266.0,7975105024.0,6562878.0
289881,World,2022-10-22,625142096.0,4979839437.0,7975105024.0,6566531.0
289882,World,2022-10-23,625422999.0,4982296796.0,7975105024.0,6567412.0
289883,World,2022-10-24,625665964.0,4982508482.0,7975105024.0,6568468.0
289884,World,2022-10-25,625975838.0,4982939383.0,7975105024.0,6569907.0
289885,World,2022-10-26,626394284.0,4983055980.0,7975105024.0,6571225.0
289886,World,2022-10-27,626742272.0,4983365077.0,7975105024.0,6572368.0
289887,World,2022-10-28,627315707.0,4983614237.0,7975105024.0,6576722.0
289888,World,2022-10-29,627736677.0,4983761452.0,7975105024.0,6578119.0
289889,World,2022-10-30,627985386.0,4992844739.0,7975105024.0,6579075.0
289890,World,2022-10-31,628203811.0,4993017687.0,7975105024.0,6580081.0
289891,World,2022-11-01,628474744.0,4993183386.0,7975105024.0,6581386.0
289892,World,2022-11-02,628808342.0,4993310064.0,7975105024.0,6583793.0
289893,World,2022-11-03,629106625.0,4993615914.0,7975105024.0,6584880.0
289894,World,2022-11-04,629684705.0,4994288793.0,7975105024.0,6588321.0
289895,World,2022-11-05,630030350.0,4994429797.0,7975105024.0,6589728.0
289896,World,2022-11-06,630298057.0,4996426764.0,7975105024.0,6590603.0
289897,World,2022-11-07,630529164.0,4996507452.0,7975105024.0,6591594.0
289898,World,2022-11-08,630972809.0,4996983548.0,7975105024.0,6592765.0
289899,World,2022-11-09,631255188.0,4997138393.0,7975105024.0,6593851.0
289900,World,2022-11-10,631594481.0,4997326883.0,7975105024.0,6594858.0
289901,World,2022-11-11,632198346.0,4997896873.0,7975105024.0,6598063.0
289902,World,2022-11-12,632622286.0,4997963364.0,7975105024.0,6599384.0
289903,World,2022-11-13,632889715.0,5004629910.0,7975105024.0,6600260.0
289904,World,2022-11-14,633131572.0,5004721238.0,7975105024.0,6601130.0
289905,World,2022-11-15,633465451.0,5004963511.0,7975105024.0,6602283.0
289906,World,2022-11-16,633870182.0,5005412543.0,7975105024.0,6603388.0
289907,World,2022-11-17,634213348.0,5005800652.0,7975105024.0,6604340.0
289908,World,2022-11-18,634739253.0,5006716648.0,7975105024.0,6607464.0
289909,World,2022-11-19,635214797.0,5007103987.0,7975105024.0,6608864.0
289910,World,2022-11-20,635528939.0,5011182253.0,7975105024.0,6609782.0
289911,World,2022-11-21,635769385.0,5011251571.0,7975105024.0,6610580.0
289912,World,2022-11-22,636283652.0,5011492034.0,7975105024.0,6611816.0
289913,World,2022-11-23,636747060.0,5012071027.0,7975105024.0,6612982.0
289914,World,2022-11-24,637088231.0,5012165054.0,7975105024.0,6613959.0
289915,World,2022-11-25,637676277.0,5012300593.0,7975105024.0,6617573.0
289916,World,2022-11-26,638229549.0,5012395984.0,7975105024.0,6619108.0
289917,World,2022-11-27,638617694.0,5018750420.0,7975105024.0,6620064.0
289918,World,2022-11-28,638871229.0,5019924755.0,7975105024.0,6620912.0
289919,World,2022-11-29,639230211.0,5020627047.0,7975105024.0,6622178.0
289920,World,2022-11-30,639837898.0,5021645871.0,7975105024.0,6623312.0
289921,World,2022-12-01,640291826.0,5022318341.0,7975105024.0,6624514.0
289922,World,2022-12-02,641030811.0,5022507645.0,7975105024.0,6627507.0
289923,World,2022-12-03,641478696.0,5022882266.0,7975105024.0,6629000.0
289924,World,2022-12-04,641877890.0,5024482018.0,7975105024.0,6629958.0
